Unnamed: 0,book_title,review_content,rating,label,clean_review,tokens,tokens_str
10858,파란펜 공부법,파란색+쓰기+그래도 노력(쓰기의 반복) 음.....아는 걸 다시금 깨우치는 것도 아닌...단순함. 허무함.,1,0,파란색 쓰기 그래도 노력 쓰기의 반복  음 아는 걸 다시금 깨우치는 것도 아닌 단순함  허무함 ,"['파란색', '쓰기', '그래도', '노력', '쓰기', '의', '반복', '음', '아는', '걸', '다시금', '깨우치는', '것', '도', '아닌', '단순함', '허무함']",파란색 쓰기 그래도 노력 쓰기 의 반복 음 아는 걸 다시금 깨우치는 것 도 아닌 단순함 허무함
10859,아르헨티나 할머니,표지만큼 애매모호한 책이다. 저자 요시모토 바나나의 책 는 계속 물음표를 붙이게 한다. 저자는 18살 소녀 미쓰코와 아버지의 관계가 개선되는 과정을 그리고 있다. 관계 개선의 모티브는 아르헨티나 할머니다. 아르헨티나 할머니가 사는 집에서 미쓰코와 아버지는 서로 이해하고 화해한다. 그러나 미쓰코의 아버지가 아르헨티나 할머니 집에서 살게 된 이유가 궁금하다. 이래저래 상상을 나래를 펼치다 보면 아르헨티나 할머니는 부녀의 관계를 개선해주는 신 같은...+ 더보기,1,0,표지만큼 애매모호한 책이다  저자 요시모토 바나나의 책 는 계속 물음표를 붙이게 한다  저자는  살 소녀 미쓰코와 아버지의 관계가 개선되는 과정을 그리고 있다  관계 개선의 모티브는 아르헨티나 할머니다  아르헨티나 할머니가 사는 집에서 미쓰코와 아버지는 서로 이해하고 화해한다  그러나 미쓰코의 아버지가 아르헨티나 할머니 집에서 살게 된 이유가 궁금하다  이래저래 상상을 나래를 펼치다 보면 아르헨티나 할머니는 부녀의 관계를 개선해주는 신 같은  더보기,"['표지', '만큼', '애매모호한', '책', '이다', '저자', '요시모토', '바나나', '의', '책', '는', '계속', '물음표', '를', '붙이', '게', '한다', '저자', '는', '살', '소녀', '미', '쓰', '코', '와', '아버지', '의', '관계', '가', '개선', '되는', '과정', '을', '그리고', '있다', '관계', '개선', '의', '모티브', '는', '아르헨티나', '할머니', '다', '아르헨티나', '할머니', '가', '사는', '집', '에서', '미', '쓰', '코', '와', '아버지', '는', '서로', '이해', '하고', '화해', '한', '다', '그러나', '미', '쓰', '코', '의', '아버지', '가', '아르헨티나', '할머니', '집', '에서', '살', '게', '된', '이유', '가', '궁금하다', '이래저래', '상상', '을', '나래', '를', '펼치다', '보면', '아르헨티나', '할머니', '는', '부녀', '의', '관계', '를', '개선', '해주는', '신', '같은', '더', '보기']",표지 만큼 애매모호한 책 이다 저자 요시모토 바나나 의 책 는 계속 물음표 를 붙이 게 한다 저자 는 살 소녀 미 쓰 코 와 아버지 의 관계 가 개선 되는 과정 을 그리고 있다 관계 개선 의 모티브 는 아르헨티나 할머니 다 아르헨티나 할머니 가 사는 집 에서 미 쓰 코 와 아버지 는 서로 이해 하고 화해 한 다 그러나 미 쓰 코 의 아버지 가 아르헨티나 할머니 집 에서 살 게 된 이유 가 궁금하다 이래저래 상상 을 나래 를 펼치다 보면 아르헨티나 할머니 는 부녀 의 관계 를 개선 해주는 신 같은 더 보기
10860,성균관 유생들의 나날 1,애들 장난같은 소설유치하기 그지 없다.,1,0,애들 장난같은 소설유치하기 그지 없다 ,"['애', '들', '장난', '같은', '소설', '유치하기', '그', '지', '없다']",애 들 장난 같은 소설 유치하기 그 지 없다
10861,리더는 어떻게 말하는가,"대화를 한다는 것은 서로간의 생각이나 지향하는 바가 맞아야 제대로 이루어지는 것인다. 하지만 리더가 조직원들에게 하는 말에는 어떤 것들이 있는가..... 리더들이 어떤 말을 하고 있는가에 따라 그 그룹이 어느 방향으로 잡혀갈 수 있는가를 알 수 있지 않을까 한다. 리더가 말하는 것에는 어떤 점들이 보여야 하는 건지. 무엇이 달라야하는지. 잘 생각이 모아지지 않는다. 마음을 움직이는 칭찬기법과 의견을 반대할 때의 대화법, 가벼운 문제는 대화로,정답없는 주제도 대화로, 구제불능직원에게는 ...+ 더보기",2,0,대화를 한다는 것은 서로간의 생각이나 지향하는 바가 맞아야 제대로 이루어지는 것인다  하지만 리더가 조직원들에게 하는 말에는 어떤 것들이 있는가  리더들이 어떤 말을 하고 있는가에 따라 그 그룹이 어느 방향으로 잡혀갈 수 있는가를 알 수 있지 않을까 한다  리더가 말하는 것에는 어떤 점들이 보여야 하는 건지  무엇이 달라야하는지  잘 생각이 모아지지 않는다  마음을 움직이는 칭찬기법과 의견을 반대할 때의 대화법  가벼운 문제는 대화로 정답없는 주제도 대화로  구제불능직원에게는   더보기,"['대화', '를', '한다는', '것', '은', '서', '로간', '의', '생각', '이나', '지향', '하는', '바', '가', '맞아야', '제대로', '이루어지는', '것', '인', '다', '하지만', '리더', '가', '조', '직원', '들', '에게', '하는', '말', '에는', '어떤', '것', '들', '이', '있는가', '리더', '들', '이', '어떤', '말', '을', '하고', '있는가에', '따라', '그', '그룹', '이', '어느', '방향', '으로', '잡혀갈', '수', '있는가를', '알', '수', '있지', '않을까', '한다', '리더', '가', '말', '하는', '것', '에는', '어떤', '점', '들', '이', '보여야', '하는', '건지', '무엇', '이', '달라', '야하는지', '잘', '생각', '이', '모아지지', '않는다', '마음', '을', '움직이는', '칭찬', '기법', '과', '의견', '을', '반대', '할', '때', '의', '대', '화법', '가벼운', '문제', '는', '대화', '로', '정답', '없는', '주제', '도', '대화', '로', '구제불', '능직', '원', '에게는', '더', '보기']",대화 를 한다는 것 은 서 로간 의 생각 이나 지향 하는 바 가 맞아야 제대로 이루어지는 것 인 다 하지만 리더 가 조 직원 들 에게 하는 말 에는 어떤 것 들 이 있는가 리더 들 이 어떤 말 을 하고 있는가에 따라 그 그룹 이 어느 방향 으로 잡혀갈 수 있는가를 알 수 있지 않을까 한다 리더 가 말 하는 것 에는 어떤 점 들 이 보여야 하는 건지 무엇 이 달라 야하는지 잘 생각 이 모아지지 않는다 마음 을 움직이는 칭찬 기법 과 의견 을 반대 할 때 의 대 화법 가벼운 문제 는 대화 로 정답 없는 주제 도 대화 로 구제불 능직 원 에게는 더 보기
10862,"벚꽃, 다시 벚꽃",아무리 상도가 없다고 해도 시리즈물을 채가는 건 좀 심한듯..,1,0,아무리 상도가 없다고 해도 시리즈물을 채가는 건 좀 심한듯 ,"['아무리', '상도', '가', '없다고', '해도', '시리즈', '물', '을', '채가는', '건', '좀', '심한듯']",아무리 상도 가 없다고 해도 시리즈 물 을 채가는 건 좀 심한듯
10863,기억 2,"’맞히다‘가 전부 ’맞추다‘로 표기돼 있던데 기가 차네요. 일본가면, 후지산에 사무라이 찬양까지 참…한국독자들한테 안미안한가",2,0,맞히다 가 전부  맞추다 로 표기돼 있던데 기가 차네요  일본가면  후지산에 사무라이 찬양까지 참 한국독자들한테 안미안한가,"['맞히다', '가', '전부', '맞추다', '로', '표기', '돼', '있던데', '기', '가', '차네요', '일본', '가면', '후지산', '에', '사무라이', '찬양', '까지', '참', '한국', '독자', '들', '한테', '안', '미안한가']",맞히다 가 전부 맞추다 로 표기 돼 있던데 기 가 차네요 일본 가면 후지산 에 사무라이 찬양 까지 참 한국 독자 들 한테 안 미안한가
10864,단편적인 것의 사회학,각자의 삶을 바라보는 태도는 어쩔 수 없이 자신의 관점에 갇히기 마련이다. 작가는 그런 인간적인 태도를 보여준다. 그러나 그 태도는 인간적이지만 불편했다. 책의 말미에는 표정을 굳히다 못해 찡그리며 읽었다. 내가 가진 젠더 감수성으로는 읽기 힘들었다. 부제를 미리 읽고 있었으면 좋았으련만. 제목과는 어울리지 않는 내용들이다. 깊이 있는 사회학을 원한다면 추천하지 않는다.,1,0,각자의 삶을 바라보는 태도는 어쩔 수 없이 자신의 관점에 갇히기 마련이다  작가는 그런 인간적인 태도를 보여준다  그러나 그 태도는 인간적이지만 불편했다  책의 말미에는 표정을 굳히다 못해 찡그리며 읽었다  내가 가진 젠더 감수성으로는 읽기 힘들었다  부제를 미리 읽고 있었으면 좋았으련만  제목과는 어울리지 않는 내용들이다  깊이 있는 사회학을 원한다면 추천하지 않는다 ,"['각자', '의', '삶', '을', '바라보는', '태도', '는', '어쩔', '수', '없이', '자신', '의', '관점', '에', '갇히기', '마련', '이다', '작가', '는', '그런', '인간', '적', '인', '태도', '를', '보여준다', '그러나', '그', '태도', '는', '인간', '적', '이지만', '불편했다', '책', '의', '말미', '에는', '표정', '을', '굳히다', '못', '해', '찡그리며', '읽었다', '내', '가', '가진', '젠더', '감수성', '으로는', '읽기', '힘들었다', '부제', '를', '미리', '읽고', '있었으면', '좋았으련만', '제목', '과는', '어울리지', '않는', '내용', '들', '이다', '깊이', '있는', '사회학', '을', '원한다면', '추천', '하지', '않는다']",각자 의 삶 을 바라보는 태도 는 어쩔 수 없이 자신 의 관점 에 갇히기 마련 이다 작가 는 그런 인간 적 인 태도 를 보여준다 그러나 그 태도 는 인간 적 이지만 불편했다 책 의 말미 에는 표정 을 굳히다 못 해 찡그리며 읽었다 내 가 가진 젠더 감수성 으로는 읽기 힘들었다 부제 를 미리 읽고 있었으면 좋았으련만 제목 과는 어울리지 않는 내용 들 이다 깊이 있는 사회학 을 원한다면 추천 하지 않는다
10865,여러분! 이 뉴스를 어떻게 전해 드려야 할까요?,지금까지도 계속된 황우석죽이기의 전모를 객관적으로 보건대 한학수는 대단한 일을 저질렀다. 너무 엄청난 짓 즉 일같지 않은 짓을 저지른 것이다. 동시에 대한민국으로부터 큰 희망을 빼앗아간 것으로도 아주 큰 공헌을 세웠다는 것만으로도한학수는 자못 기여한 바가 너무 크다. 황박사의 가장 큰 문제점은 너무 많이 앞질러갔고 너무 많이 벌여놓았다는 점일 뿐이다. 오히려 황박사와 함께 연구하고 제휴한 사람들이 더 문제인 것임을 편향적이고 독선적인 한학수군은 교활하게도 외면하고 아주 큰 뉴스가치가 많은 황박사만을 물고...+ 더보기,1,0,지금까지도 계속된 황우석죽이기의 전모를 객관적으로 보건대 한학수는 대단한 일을 저질렀다  너무 엄청난 짓 즉 일같지 않은 짓을 저지른 것이다  동시에 대한민국으로부터 큰 희망을 빼앗아간 것으로도 아주 큰 공헌을 세웠다는 것만으로도한학수는 자못 기여한 바가 너무 크다  황박사의 가장 큰 문제점은 너무 많이 앞질러갔고 너무 많이 벌여놓았다는 점일 뿐이다  오히려 황박사와 함께 연구하고 제휴한 사람들이 더 문제인 것임을 편향적이고 독선적인 한학수군은 교활하게도 외면하고 아주 큰 뉴스가치가 많은 황박사만을 물고  더보기,"['지금', '까지도', '계속', '된', '황우석', '죽', '이기', '의', '전모', '를', '객관', '적', '으로', '보건', '대', '한학수', '는', '대단한', '일', '을', '저질렀다', '너무', '엄청난', '짓', '즉', '일', '같지', '않은', '짓', '을', '저지른', '것', '이다', '동시', '에', '대한민국', '으로부터', '큰', '희망', '을', '빼앗아', '간', '것', '으로도', '아주', '큰', '공헌', '을', '세웠다는', '것', '만으로도', '한학수', '는', '자못', '기여', '한', '바', '가', '너무', '크다', '황', '박사', '의', '가장', '큰', '문제점', '은', '너무', '많이', '앞', '질러', '갔고', '너무', '많이', '벌여놓았다는', '점일', '뿐', '이다', '오히려', '황', '박사', '와', '함께', '연구', '하고', '제휴', '한', '사람', '들', '이', '더', '문제', '인', '것임', '을', '편향', '적', '이고', '독선', '적', '인', '한학수', '군', '은', '교활하게도', '외면', '하고', '아주', '큰', '뉴스가치', '가', '많은', '황', '박사', '만을', '물', '고', '더', '보기']",지금 까지도 계속 된 황우석 죽 이기 의 전모 를 객관 적 으로 보건 대 한학수 는 대단한 일 을 저질렀다 너무 엄청난 짓 즉 일 같지 않은 짓 을 저지른 것 이다 동시 에 대한민국 으로부터 큰 희망 을 빼앗아 간 것 으로도 아주 큰 공헌 을 세웠다는 것 만으로도 한학수 는 자못 기여 한 바 가 너무 크다 황 박사 의 가장 큰 문제점 은 너무 많이 앞 질러 갔고 너무 많이 벌여놓았다는 점일 뿐 이다 오히려 황 박사 와 함께 연구 하고 제휴 한 사람 들 이 더 문제 인 것임 을 편향 적 이고 독선 적 인 한학수 군 은 교활하게도 외면 하고 아주 큰 뉴스가치 가 많은 황 박사 만을 물 고 더 보기
10866,시대예보: 핵개인의 시대,"그래서 앞으로 석학이니 통찰이니 하는 능력과 지위도 사라지지 않을까? 누구나 다 책을 쓰고 출판할 수 있지만, 그만큼 무겁고 사려깊은 책은 드물어지는 시대가 오겠지. 책의 무용성을 말하는 게 아니라 사고의 깊이가 아주 깊지 않으면 어줍잖은 책이 되어 버리겠지...",1,0,그래서 앞으로 석학이니 통찰이니 하는 능력과 지위도 사라지지 않을까  누구나 다 책을 쓰고 출판할 수 있지만  그만큼 무겁고 사려깊은 책은 드물어지는 시대가 오겠지  책의 무용성을 말하는 게 아니라 사고의 깊이가 아주 깊지 않으면 어줍잖은 책이 되어 버리겠지 ,"['그래서', '앞', '으로', '석', '학', '이니', '통찰', '이니', '하는', '능력', '과', '지위', '도', '사라지지', '않을까', '누구', '나', '다', '책', '을', '쓰고', '출판', '할', '수', '있지만', '그만큼', '무겁고', '사려', '깊은', '책', '은', '드물어지는', '시대', '가', '오겠지', '책', '의', '무용', '성', '을', '말', '하는', '게', '아니라', '사고', '의', '깊이', '가', '아주', '깊지', '않으면', '어줍잖은', '책', '이', '되어', '버리겠지']",그래서 앞 으로 석 학 이니 통찰 이니 하는 능력 과 지위 도 사라지지 않을까 누구 나 다 책 을 쓰고 출판 할 수 있지만 그만큼 무겁고 사려 깊은 책 은 드물어지는 시대 가 오겠지 책 의 무용 성 을 말 하는 게 아니라 사고 의 깊이 가 아주 깊지 않으면 어줍잖은 책 이 되어 버리겠지
10867,악마와 함께 춤을,저자의 생각이 너무나 편협하고 왜곡되어 있음. 부정적 감정을 그대로 받아들이라는 말만 계속해서 중언부언. 그야말로 악마가 사람들이 선하게 나아가지 않도록 하기 위해 쓴 책인듯. 긍정적 정서와 부정적 감정이 총체적으로 세트라는 전제부터 잘못됨,1,0,저자의 생각이 너무나 편협하고 왜곡되어 있음  부정적 감정을 그대로 받아들이라는 말만 계속해서 중언부언  그야말로 악마가 사람들이 선하게 나아가지 않도록 하기 위해 쓴 책인듯  긍정적 정서와 부정적 감정이 총체적으로 세트라는 전제부터 잘못됨,"['저자', '의', '생각', '이', '너무나', '편협', '하고', '왜곡', '되어', '있음', '부정', '적', '감정', '을', '그대로', '받아들이라는', '말', '만', '계속', '해서', '중', '언', '부언', '그야말로', '악마', '가', '사람', '들', '이', '선하게', '나아가지', '않도록', '하기', '위해', '쓴', '책', '인', '듯', '긍정', '적', '정서', '와', '부정', '적', '감정', '이', '총', '체적', '으로', '세트', '라는', '전제', '부터', '잘', '못', '됨']",저자 의 생각 이 너무나 편협 하고 왜곡 되어 있음 부정 적 감정 을 그대로 받아들이라는 말 만 계속 해서 중 언 부언 그야말로 악마 가 사람 들 이 선하게 나아가지 않도록 하기 위해 쓴 책 인 듯 긍정 적 정서 와 부정 적 감정 이 총 체적 으로 세트 라는 전제 부터 잘 못 됨
10868,파이썬 객체지향 프로그래밍 4/e,번역이 너무 안 좋은데요.원서하고 비교해 보시면 바로 아실 수 있습니다.,1,0,번역이 너무 안 좋은데요 원서하고 비교해 보시면 바로 아실 수 있습니다 ,"['번역', '이', '너무', '안', '좋은데', '요', '원서', '하고', '비교', '해', '보시', '면', '바로', '아실', '수', '있습니다']",번역 이 너무 안 좋은데 요 원서 하고 비교 해 보시 면 바로 아실 수 있습니다
10869,"아, 보람 따위 됐으니 야근수당이나 주세요","힘든 회사에 다니는 사람들에게 위로가 되는 책일까, 기름을 붓는 책일까, 이 책의 목적은 무엇일까?-훑어서 재미있게 봤다.(약 15~20분 읽음)-우리 회사 좋아...!",2,0,힘든 회사에 다니는 사람들에게 위로가 되는 책일까  기름을 붓는 책일까  이 책의 목적은 무엇일까 훑어서 재미있게 봤다 약  분 읽음 우리 회사 좋아 ,"['힘든', '회사', '에', '다니는', '사람', '들', '에게', '위로', '가', '되는', '책', '일까', '기름', '을', '붓는', '책', '일까', '이', '책', '의', '목적', '은', '무엇', '일까', '훑어서', '재미있게', '봤다', '약', '분', '읽음', '우리', '회사', '좋아']",힘든 회사 에 다니는 사람 들 에게 위로 가 되는 책 일까 기름 을 붓는 책 일까 이 책 의 목적 은 무엇 일까 훑어서 재미있게 봤다 약 분 읽음 우리 회사 좋아
10870,검은 기적,기대를 많이 한 건지…,1,0,기대를 많이 한 건지 ,"['기대', '를', '많이', '한', '건지']",기대 를 많이 한 건지
10871,유사역사학 비판,"환단고기나 까면 누가 시비를 걸겠냐만은 초록불이는 낙랑군 요서설, 대륙 백제설같은 충분한 근거가 있는 학설까지 유사역사학이라고 몰아붙이고 고구려가 요하만 넘었다해도 유사역사학이라고 광분한다. 이딴 책 내기전에 왜 식민사학 추종자라고 비판받는지 스스로 자아비판이나 해보기 바란다",1,0,환단고기나 까면 누가 시비를 걸겠냐만은 초록불이는 낙랑군 요서설  대륙 백제설같은 충분한 근거가 있는 학설까지 유사역사학이라고 몰아붙이고 고구려가 요하만 넘었다해도 유사역사학이라고 광분한다  이딴 책 내기전에 왜 식민사학 추종자라고 비판받는지 스스로 자아비판이나 해보기 바란다,"['환단고기', '나', '까면', '누가', '시비', '를', '걸', '겠냐만은', '초록불', '이', '는', '낙랑군', '요', '서', '설', '대륙', '백', '제설', '같은', '충분한', '근거', '가', '있는', '학설', '까지', '유사역사학', '이라고', '몰아', '붙이', '고', '고구려', '가', '요하', '만', '넘었', '다해', '도', '유사역사학', '이라고', '광분', '한', '다', '이딴', '책', '내', '기전', '에', '왜', '식민사학', '추종자', '라고', '비판', '받는지', '스스로', '자아', '비판', '이나', '해보기', '바란다']",환단고기 나 까면 누가 시비 를 걸 겠냐만은 초록불 이 는 낙랑군 요 서 설 대륙 백 제설 같은 충분한 근거 가 있는 학설 까지 유사역사학 이라고 몰아 붙이 고 고구려 가 요하 만 넘었 다해 도 유사역사학 이라고 광분 한 다 이딴 책 내 기전 에 왜 식민사학 추종자 라고 비판 받는지 스스로 자아 비판 이나 해보기 바란다
10872,나도 번역 한번 해볼까?,"김우열씨가 낸 이 책은, 출판 번역사로 데뷔는 하고 싶은데 그 구체적 방법의 ABC도 몰라 쩔쩔매는 번역 초심자들에게 '가장 기초적인' 가이드북 노릇을 해주기에는 딱 좋다. 그러나 이 책을 통해 나타난 그의 현실 인식이나 번역관, 더 나아가서 이 책의 기획 의도 중 일부에는 동의할 수 없는 부분이 많다.우선 분량을 보자. 내용의 중요성에 비해 상당히 얄팍하고 글자도 엄청 크다. 책을 많이 봐서 속독술이 몸에 밴 사람이라면 한 30분~45분이면 독파가 가능한 양이다. 만약 나한테 이런 책의 집필을 맡겼다면 지금의 한 3배 분량은 되어...+ 더보기",2,0,김우열씨가 낸 이 책은  출판 번역사로 데뷔는 하고 싶은데 그 구체적 방법의  도 몰라 쩔쩔매는 번역 초심자들에게  가장 기초적인  가이드북 노릇을 해주기에는 딱 좋다  그러나 이 책을 통해 나타난 그의 현실 인식이나 번역관  더 나아가서 이 책의 기획 의도 중 일부에는 동의할 수 없는 부분이 많다 우선 분량을 보자  내용의 중요성에 비해 상당히 얄팍하고 글자도 엄청 크다  책을 많이 봐서 속독술이 몸에 밴 사람이라면 한  분 분이면 독파가 가능한 양이다  만약 나한테 이런 책의 집필을 맡겼다면 지금의 한  배 분량은 되어  더보기,"['김우열', '씨', '가', '낸', '이', '책', '은', '출판', '번역', '사', '로', '데뷔', '는', '하고', '싶은데', '그', '구체', '적', '방법', '의', '도', '몰라', '쩔쩔매는', '번역', '초심자', '들', '에게', '가장', '기초', '적', '인', '가이드북', '노릇', '을', '해주기에는', '딱', '좋다', '그러나', '이', '책', '을', '통해', '나타난', '그', '의', '현실', '인식', '이나', '번역', '관', '더', '나아가서', '이', '책', '의', '기획', '의도', '중', '일부', '에는', '동의', '할', '수', '없는', '부분', '이', '많다', '우선', '분량', '을', '보자', '내용', '의', '중요성', '에', '비해', '상당히', '얄팍하고', '글자', '도', '엄청', '크다', '책', '을', '많이', '봐서', '속독', '술', '이', '몸', '에', '밴', '사람', '이', '라면', '한', '분', '분이면', '독파', '가', '가능한', '양', '이다', '만약', '나', '한테', '이런', '책', '의', '집필', '을', '맡겼다면', '지금', '의', '한', '배', '분량', '은', '되어', '더', '보기']",김우열 씨 가 낸 이 책 은 출판 번역 사 로 데뷔 는 하고 싶은데 그 구체 적 방법 의 도 몰라 쩔쩔매는 번역 초심자 들 에게 가장 기초 적 인 가이드북 노릇 을 해주기에는 딱 좋다 그러나 이 책 을 통해 나타난 그 의 현실 인식 이나 번역 관 더 나아가서 이 책 의 기획 의도 중 일부 에는 동의 할 수 없는 부분 이 많다 우선 분량 을 보자 내용 의 중요성 에 비해 상당히 얄팍하고 글자 도 엄청 크다 책 을 많이 봐서 속독 술 이 몸 에 밴 사람 이 라면 한 분 분이면 독파 가 가능한 양 이다 만약 나 한테 이런 책 의 집필 을 맡겼다면 지금 의 한 배 분량 은 되어 더 보기
10873,냉정과 열정사이 - Blu,영화를 너무 잘 만들어 책이 재미없다. 보통은 책이 재미있는데 정말 특별한 경우다,2,0,영화를 너무 잘 만들어 책이 재미없다  보통은 책이 재미있는데 정말 특별한 경우다,"['영화', '를', '너무', '잘', '만들어', '책', '이', '재미없다', '보통', '은', '책', '이', '재미있는데', '정말', '특별한', '경우', '다']",영화 를 너무 잘 만들어 책 이 재미없다 보통 은 책 이 재미있는데 정말 특별한 경우 다
10874,송곳 1~6 세트 - 전6권,어제까지만 해도 사려고 했는데 출판사가 창비라서 이젠 못 믿겠다 ㅠㅠ,1,0,어제까지만 해도 사려고 했는데 출판사가 창비라서 이젠 못 믿겠다  ,"['어제', '까지만', '해도', '사려', '고', '했는데', '출판사', '가', '창비', '라서', '이', '젠', '못', '믿겠다']",어제 까지만 해도 사려 고 했는데 출판사 가 창비 라서 이 젠 못 믿겠다
10875,김대식의 빅퀘스천,얼른 절판되어야 할 책.,1,0,얼른 절판되어야 할 책 ,"['얼른', '절판', '되어야', '할', '책']",얼른 절판 되어야 할 책
10876,2000년생이 온다,여러분 이 책 또한 인문서가 아닙니다.경제경영 분야의 마케팅 책이고 대상을 이해하기보단 이용하는 방법을 논하는 책입니다.이전 작을 산 사람이 또 산다는 건 안 읽었거나 혹은 모든 책을 산다거나그와는 별개로 인세 관련해서 출판계 어두운 면을 지적한 부분은 높게 삽니다.,1,0,여러분 이 책 또한 인문서가 아닙니다 경제경영 분야의 마케팅 책이고 대상을 이해하기보단 이용하는 방법을 논하는 책입니다 이전 작을 산 사람이 또 산다는 건 안 읽었거나 혹은 모든 책을 산다거나그와는 별개로 인세 관련해서 출판계 어두운 면을 지적한 부분은 높게 삽니다 ,"['여러분', '이', '책', '또한', '인', '문서', '가', '아닙니다', '경제', '경영', '분야', '의', '마케팅', '책', '이고', '대상', '을', '이해', '하기보단', '이용', '하는', '방법', '을', '논', '하는', '책', '입니다', '이전', '작', '을', '산', '사람', '이', '또', '산다', '는', '건', '안', '읽었거나', '혹은', '모든', '책', '을', '산다거나', '그', '와는', '별개', '로', '인세', '관련', '해서', '출판', '계', '어', '두운', '면', '을', '지적', '한', '부분', '은', '높게', '삽니다']",여러분 이 책 또한 인 문서 가 아닙니다 경제 경영 분야 의 마케팅 책 이고 대상 을 이해 하기보단 이용 하는 방법 을 논 하는 책 입니다 이전 작 을 산 사람 이 또 산다 는 건 안 읽었거나 혹은 모든 책 을 산다거나 그 와는 별개 로 인세 관련 해서 출판 계 어 두운 면 을 지적 한 부분 은 높게 삽니다
10877,챗GPT 사용설명서,"첵 제목에 낚여 읽었다. 일주일이 아니라 30분 정도만 읽어도 충분하다. 솔직히 그 정도 시간도 할애하기 아까울 정도다. 프롬프트의 구조, 즉 내용과 형식이 전부인 책이다. 이 구조를 이용해 챗GPT에 질문하고 얻은 답으로 책을 만들었다. 이런 책을 창작이라 말할 수 있을까.",1,0,첵 제목에 낚여 읽었다  일주일이 아니라  분 정도만 읽어도 충분하다  솔직히 그 정도 시간도 할애하기 아까울 정도다  프롬프트의 구조  즉 내용과 형식이 전부인 책이다  이 구조를 이용해 챗 에 질문하고 얻은 답으로 책을 만들었다  이런 책을 창작이라 말할 수 있을까 ,"['첵', '제목', '에', '낚', '여', '읽었다', '일주일', '이', '아니라', '분', '정도', '만', '읽어도', '충분하다', '솔직히', '그', '정도', '시간', '도', '할애', '하기', '아까울', '정도', '다', '프롬프트', '의', '구조', '즉', '내용', '과', '형식', '이', '전부', '인', '책', '이다', '이', '구조', '를', '이용', '해', '챗', '에', '질문', '하고', '얻은', '답', '으로', '책', '을', '만들었다', '이런', '책', '을', '창작', '이라', '말', '할', '수', '있을까']",첵 제목 에 낚 여 읽었다 일주일 이 아니라 분 정도 만 읽어도 충분하다 솔직히 그 정도 시간 도 할애 하기 아까울 정도 다 프롬프트 의 구조 즉 내용 과 형식 이 전부 인 책 이다 이 구조 를 이용 해 챗 에 질문 하고 얻은 답 으로 책 을 만들었다 이런 책 을 창작 이라 말 할 수 있을까
10878,두 명의 애인과 삽니다,"이 여자가 다른 여자와 한 남자를 바라보면서 폴리모리아인지 뭔지를 하고 있었다면 과연 이런 에세이를 여유롭게 쓸 수 있을까? 의문이다. 아마 혼인 빙자 간음이니, 묵시적 강요니 뭐니 하면서 난리치지 않았을까?",1,0,이 여자가 다른 여자와 한 남자를 바라보면서 폴리모리아인지 뭔지를 하고 있었다면 과연 이런 에세이를 여유롭게 쓸 수 있을까  의문이다  아마 혼인 빙자 간음이니  묵시적 강요니 뭐니 하면서 난리치지 않았을까 ,"['이', '여자', '가', '다른', '여자', '와', '한', '남자', '를', '바라보면서', '폴리', '모리아', '인지', '뭔', '지', '를', '하고', '있었다면', '과연', '이런', '에세이', '를', '여유롭게', '쓸', '수', '있을까', '의문', '이다', '아마', '혼인', '빙자', '간음', '이니', '묵시', '적', '강요', '니', '뭐', '니', '하면서', '난리치지', '않았을까']",이 여자 가 다른 여자 와 한 남자 를 바라보면서 폴리 모리아 인지 뭔 지 를 하고 있었다면 과연 이런 에세이 를 여유롭게 쓸 수 있을까 의문 이다 아마 혼인 빙자 간음 이니 묵시 적 강요 니 뭐 니 하면서 난리치지 않았을까
10879,만화로 배우는 멸종과 진화,상상력과 사실을 뒤섞은 책. 과학책이 아니라 공상 만화 같다. 45쪽. ‘사실 그래도 따지고 보면 알이 먼저입니다.‘ ? 알이 먼저라고? 증거도 없이 그냥 ‘선언‘을 한다. 72쪽. ‘그럴수 있다‘학설을 팩트처럼 말하는 것에 저자도 양심에 걸린 것 같다. 솔직하게 말하자. 진화는 믿음이다.,1,0,상상력과 사실을 뒤섞은 책  과학책이 아니라 공상 만화 같다   쪽   사실 그래도 따지고 보면 알이 먼저입니다    알이 먼저라고  증거도 없이 그냥  선언 을 한다   쪽   그럴수 있다 학설을 팩트처럼 말하는 것에 저자도 양심에 걸린 것 같다  솔직하게 말하자  진화는 믿음이다 ,"['상상력', '과', '사실', '을', '뒤', '섞은', '책', '과학', '책', '이', '아니라', '공상', '만화', '같다', '쪽', '사실', '그래도', '따지고', '보면', '알', '이', '먼저', '입니다', '알', '이', '먼저', '라고', '증거', '도', '없이', '그냥', '선언', '을', '한다', '쪽', '그럴수', '있다', '학설', '을', '팩트', '처럼', '말', '하는', '것', '에', '저자도', '양심', '에', '걸린', '것', '같다', '솔직하게', '말', '하자', '진화', '는', '믿음', '이다']",상상력 과 사실 을 뒤 섞은 책 과학 책 이 아니라 공상 만화 같다 쪽 사실 그래도 따지고 보면 알 이 먼저 입니다 알 이 먼저 라고 증거 도 없이 그냥 선언 을 한다 쪽 그럴수 있다 학설 을 팩트 처럼 말 하는 것 에 저자도 양심 에 걸린 것 같다 솔직하게 말 하자 진화 는 믿음 이다
